reporting country,secondary country,time,value
HKG,IRL,2016,22952
HKG,IRN,2011,7844
HKG,IRN,2012,7231
HKG,IRN,2013,8586
HKG,IRN,2014,9595
HKG,IRN,2015,10318
HKG,IRN,2016,10411
HKG,IRQ,2011,276
HKG,IRQ,2012,549
HKG,IRQ,2013,894
HKG,IRQ,2014,1261
HKG,IRQ,2015,1128
HKG,IRQ,2016,1770
HKG,ISL,2011,310
HKG,ISL,2012,404
HKG,ISL,2013,887
HKG,ISL,2014,1258
HKG,ISL,2015,2621
HKG,ISL,2016,7210
HKG,ISR,2011,49667
HKG,ISR,2012,46675
HKG,ISR,2013,49071
HKG,ISR,2014,54542
HKG,ISR,2015,56978
HKG,ISR,2016,57866
HKG,ITA,2011,116851
HKG,ITA,2012,118662
HKG,ITA,2013,121286
HKG,ITA,2014,135994
HKG,ITA,2015,170218
HKG,ITA,2016,152954
HKG,JAM,2011,1020
HKG,JAM,2012,891
HKG,JAM,2013,883
HKG,JAM,2014,968
HKG,JAM,2015,1208
HKG,JAM,2016,1239
HKG,JOR,2011,13435
HKG,JOR,2012,11220
HKG,JOR,2013,9919
HKG,JOR,2014,9397
HKG,JOR,2015,10041
HKG,JOR,2016,8563
HKG,JPN,2011,1740952
HKG,JPN,2012,1965575
HKG,JPN,2013,2183580
HKG,JPN,2014,2581671
HKG,JPN,2015,3405346
HKG,JPN,2016,3931094
HKG,KAZ,2011,1028
HKG,KAZ,2012,4423
HKG,KAZ,2013,10530
HKG,KAZ,2014,10319
HKG,KAZ,2015,8293
HKG,KAZ,2016,8666
HKG,KEN,2011,7680
HKG,KEN,2012,7755
HKG,KEN,2013,10075
HKG,KEN,2014,8149
HKG,KEN,2015,7807
HKG,KEN,2016,8627
HKG,KGZ,2011,92
HKG,KGZ,2012,95
HKG,KGZ,2013,291
HKG,KGZ,2014,630
HKG,KGZ,2015,772
HKG,KGZ,2016,612
HKG,KHM,2011,63653
HKG,KHM,2012,66108
HKG,KHM,2013,81330
HKG,KHM,2014,104823
HKG,KHM,2015,124562
HKG,KHM,2016,182651
HKG,KIR,2011,164
HKG,KIR,2012,234
HKG,KIR,2013,97
HKG,KIR,2014,121
HKG,KIR,2015,58
HKG,KIR,2016,55
HKG,KNA,2011,35
HKG,KNA,2012,17
HKG,KNA,2013,34
HKG,KNA,2014,64
HKG,KNA,2015,64
HKG,KNA,2016,63
HKG,KOR,2011,1533074
HKG,KOR,2012,1750425
HKG,KOR,2013,1732036
HKG,KOR,2014,1869626
HKG,KOR,2015,1860739
HKG,KOR,2016,2113699
HKG,KWT,2011,5548
HKG,KWT,2012,5057
HKG,KWT,2013,5303
HKG,KWT,2014,5030
HKG,KWT,2015,4395
HKG,KWT,2016,3887
HKG,LAO,2011,5189
HKG,LAO,2012,4347
HKG,LAO,2013,3876
HKG,LAO,2014,5244
HKG,LAO,2015,6466
HKG,LAO,2016,7339
HKG,LBN,2011,4403
HKG,LBN,2012,3478
HKG,LBN,2013,3370
HKG,LBN,2014,4415
HKG,LBN,2015,2918
HKG,LBN,2016,2479
HKG,LBR,2011,93
HKG,LBR,2012,134
HKG,LBR,2013,124
HKG,LBR,2014,66
HKG,LBR,2015,40
HKG,LBR,2016,89
HKG,LBY,2011,208
HKG,LBY,2012,638
HKG,LBY,2013,875
HKG,LBY,2014,482
HKG,LBY,2015,76
HKG,LBY,2016,30
HKG,LCA,2011,24
HKG,LCA,2012,10
HKG,LCA,2013,24
HKG,LCA,2014,26
HKG,LCA,2015,30
HKG,LCA,2016,41
HKG,LKA,2011,21369
HKG,LKA,2012,23329
HKG,LKA,2013,27290
HKG,LKA,2014,28483
HKG,LKA,2015,39228
HKG,LKA,2016,40307
HKG,LSO,2011,223
HKG,LSO,2012,157
HKG,LSO,2013,249
HKG,LSO,2014,359
HKG,LSO,2015,747
HKG,LSO,2016,737
HKG,LTU,2011,1312
HKG,LTU,2012,1446
HKG,LTU,2013,1374
HKG,LTU,2014,1611
HKG,LTU,2015,2123
HKG,LTU,2016,3454
HKG,LUX,2011,1872
HKG,LUX,2012,1775
HKG,LUX,2013,1924
HKG,LUX,2014,2153
HKG,LUX,2015,2423
HKG,LUX,2016,2811
HKG,LVA,2011,1548
HKG,LVA,2012,1562
HKG,LVA,2013,1654
HKG,LVA,2014,2334
HKG,LVA,2015,2119
HKG,LVA,2016,2294
HKG,MAC,2011,7864676
HKG,MAC,2012,7372356
HKG,MAC,2013,7072922
HKG,MAC,2014,6755269
HKG,MAC,2015,6871533
HKG,MAC,2016,6748405
HKG,MAR,2011,3150
HKG,MAR,2012,3041
HKG,MAR,2013,3651
HKG,MAR,2014,4115
HKG,MAR,2015,4810
HKG,MAR,2016,8287
HKG,MDA,2011,226
HKG,MDA,2012,159
HKG,MDA,2013,201
HKG,MDA,2014,222
HKG,MDA,2015,302
HKG,MDA,2016,419
HKG,MDG,2011,2972
HKG,MDG,2012,1362
HKG,MDG,2013,2374
HKG,MDG,2014,3245
HKG,MDG,2015,3608
HKG,MDG,2016,6438
HKG,MDV,2011,35245
HKG,MDV,2012,22744
HKG,MDV,2013,57418
HKG,MDV,2014,77323
HKG,MDV,2015,56711
HKG,MDV,2016,42634
HKG,MEX,2011,23007
HKG,MEX,2012,24322
HKG,MEX,2013,26985
HKG,MEX,2014,28672
HKG,MEX,2015,31419
HKG,MEX,2016,30639
HKG,MHL,2011,66
HKG,MHL,2012,16
HKG,MHL,2013,22
HKG,MHL,2014,10
HKG,MHL,2015,13
HKG,MHL,2016,17
HKG,MKD,2011,485
HKG,MKD,2012,543
HKG,MKD,2013,391
HKG,MKD,2014,331
HKG,MKD,2015,349
HKG,MKD,2016,445
HKG,MLI,2011,1127
HKG,MLI,2012,810
HKG,MLI,2013,627
HKG,MLI,2014,569
HKG,MLI,2015,733
HKG,MLI,2016,870
HKG,MLT,2011,611
HKG,MLT,2012,571
HKG,MLT,2013,630
HKG,MLT,2014,1305
HKG,MLT,2015,1579
HKG,MLT,2016,1477
HKG,MMR,2011,16985
HKG,MMR,2012,16096
HKG,MMR,2013,27905
HKG,MMR,2014,37966
HKG,MMR,2015,49079
HKG,MMR,2016,74811
HKG,MNG,2011,18132
HKG,MNG,2012,32619
HKG,MNG,2013,34472
HKG,MNG,2014,27143
HKG,MNG,2015,19936
HKG,MNG,2016,21292
HKG,MOZ,2011,4462
HKG,MOZ,2012,4130
HKG,MOZ,2013,4586
HKG,MOZ,2014,3743
HKG,MOZ,2015,3682
HKG,MOZ,2016,4213
HKG,MRT,2011,113
HKG,MRT,2012,90
HKG,MRT,2013,129
HKG,MRT,2014,172
HKG,MRT,2015,376
HKG,MRT,2016,374
HKG,MUS,2011,25803
HKG,MUS,2012,21586
HKG,MUS,2013,22812
HKG,MUS,2014,17927
HKG,MUS,2015,17440
HKG,MUS,2016,17591
HKG,MWI,2011,1197
HKG,MWI,2012,965
HKG,MWI,2013,842
HKG,MWI,2014,843
HKG,MWI,2015,949
HKG,MWI,2016,524
HKG,MYS,2011,877849
HKG,MYS,2012,933417
HKG,MYS,2013,1027756
HKG,MYS,2014,942734
HKG,MYS,2015,875499
HKG,MYS,2016,914815
HKG,NAM,2011,1002
HKG,NAM,2012,942
HKG,NAM,2013,1138
HKG,NAM,2014,1723
HKG,NAM,2015,2343
HKG,NAM,2016,2984
HKG,NER,2011,28
HKG,NER,2012,30
HKG,NER,2013,30
HKG,NER,2014,43
HKG,NER,2015,119
HKG,NER,2016,115
HKG,NGA,2011,7617
HKG,NGA,2012,8996
HKG,NGA,2013,10284
HKG,NGA,2014,8734
HKG,NGA,2015,8135
HKG,NGA,2016,7303
HKG,NIC,2011,47
HKG,NIC,2012,44
HKG,NIC,2013,89
HKG,NIC,2014,83
HKG,NIC,2015,126
HKG,NIC,2016,93
HKG,NIU,2011,0
HKG,NIU,2012,0
HKG,NIU,2013,1
HKG,NIU,2014,1
HKG,NIU,2015,1
HKG,NIU,2016,0
HKG,NLD,2011,76521
HKG,NLD,2012,82840
HKG,NLD,2013,79943
HKG,NLD,2014,90413
HKG,NLD,2015,100669
HKG,NLD,2016,104865
HKG,NOR,2011,10227
HKG,NOR,2012,10857
HKG,NOR,2013,11219
HKG,NOR,2014,11638
HKG,NOR,2015,13640
HKG,NOR,2016,14258
HKG,NPL,2011,47556
HKG,NPL,2012,49677
HKG,NPL,2013,52159
HKG,NPL,2014,50020
HKG,NPL,2015,51728
HKG,NPL,2016,54755
HKG,NRU,2011,0
HKG,NRU,2012,0
HKG,NRU,2013,0
HKG,NRU,2014,0
HKG,NRU,2015,1
HKG,NRU,2016,21
HKG,NZL,2011,110424
HKG,NZL,2012,104925
HKG,NZL,2013,104176
HKG,NZL,2014,102339
HKG,NZL,2015,113229
HKG,NZL,2016,122477
HKG,OMN,2011,1781
HKG,OMN,2012,1897
HKG,OMN,2013,2409
HKG,OMN,2014,2348
HKG,OMN,2015,2528
HKG,OMN,2016,2270
HKG,PAK,2011,26657
HKG,PAK,2012,26959
HKG,PAK,2013,24767
HKG,PAK,2014,23201
HKG,PAK,2015,24945
HKG,PAK,2016,28304
HKG,PAN,2011,2925
HKG,PAN,2012,2883
HKG,PAN,2013,2656
HKG,PAN,2014,2267
HKG,PAN,2015,2166
HKG,PAN,2016,2299
HKG,PER,2011,3094
HKG,PER,2012,3801
HKG,PER,2013,3736
HKG,PER,2014,3626
HKG,PER,2015,4748
HKG,PER,2016,5029
HKG,PHL,2011,1320103
HKG,PHL,2012,1419634
HKG,PHL,2013,1528153
HKG,PHL,2014,1314296
HKG,PHL,2015,1503153
HKG,PHL,2016,1675082
HKG,PLW,2011,1549
HKG,PLW,2012,4316
HKG,PLW,2013,4913
HKG,PLW,2014,3615
HKG,PLW,2015,3170
HKG,PLW,2016,1787
HKG,PNG,2011,15607
HKG,PNG,2012,11574
HKG,PNG,2013,13120
HKG,PNG,2014,16091
HKG,PNG,2015,25119
HKG,PNG,2016,27612
HKG,POL,2011,15929
HKG,POL,2012,13878
HKG,POL,2013,15239
HKG,POL,2014,17908
HKG,POL,2015,21022
HKG,POL,2016,22879
HKG,PRK,2011,32
HKG,PRK,2012,42
HKG,PRK,2013,48
HKG,PRK,2014,61
HKG,PRK,2015,33
HKG,PRK,2016,20
HKG,PRT,2011,15100
HKG,PRT,2012,15268
HKG,PRT,2013,18813
HKG,PRT,2014,20784
HKG,PRT,2015,24590
HKG,PRT,2016,28404
HKG,PRY,2011,150
HKG,PRY,2012,155
HKG,PRY,2013,186
HKG,PRY,2014,261
HKG,PRY,2015,207
HKG,PRY,2016,203
HKG,PSE,2011,0
HKG,PSE,2012,0
HKG,PSE,2013,0
HKG,PSE,2014,0
HKG,PSE,2015,0
HKG,PSE,2016,0
HKG,QAT,2011,8576
HKG,QAT,2012,8668
HKG,QAT,2013,12417
HKG,QAT,2014,10836
HKG,QAT,2015,11317
HKG,QAT,2016,11577
HKG,ROU,2011,3832
HKG,ROU,2012,3645
HKG,ROU,2013,4447
HKG,ROU,2014,4866
HKG,ROU,2015,5282
HKG,ROU,2016,6513
HKG,RUS,2011,108444
HKG,RUS,2012,146410
HKG,RUS,2013,166320
HKG,RUS,2014,143035
HKG,RUS,2015,134748
HKG,RUS,2016,120099
HKG,RWA,2011,340
HKG,RWA,2012,247
HKG,RWA,2013,241
HKG,RWA,2014,250
HKG,RWA,2015,370
HKG,RWA,2016,499
HKG,SAU,2011,20375
HKG,SAU,2012,26521
HKG,SAU,2013,20823
HKG,SAU,2014,21607
HKG,SAU,2015,24202
HKG,SAU,2016,20825
HKG,SDN,2011,891
HKG,SDN,2012,889
HKG,SDN,2013,886
HKG,SDN,2014,638
HKG,SDN,2015,787
HKG,SDN,2016,676
HKG,SEN,2011,722
HKG,SEN,2012,665
HKG,SEN,2013,842
HKG,SEN,2014,697
HKG,SEN,2015,815
HKG,SEN,2016,915
HKG,SGP,2011,1528615
HKG,SGP,2012,1582405
HKG,SGP,2013,1615758
HKG,SGP,2014,1638063
HKG,SGP,2015,1640151
HKG,SGP,2016,1574693
HKG,SLB,2011,662
HKG,SLB,2012,274
HKG,SLB,2013,246
HKG,SLB,2014,1050
HKG,SLB,2015,920
HKG,SLB,2016,957
HKG,SLE,2011,225
HKG,SLE,2012,300
HKG,SLE,2013,340
HKG,SLE,2014,123
HKG,SLE,2015,134
HKG,SLE,2016,199
HKG,SLV,2011,113
HKG,SLV,2012,84
HKG,SLV,2013,101
HKG,SLV,2014,119
HKG,SLV,2015,150
HKG,SLV,2016,76
HKG,SMR,2011,0
HKG,SMR,2012,0
HKG,SMR,2013,0
HKG,SMR,2014,0
HKG,SMR,2015,0
HKG,SMR,2016,0
HKG,SOM,2011,0
HKG,SOM,2012,5
HKG,SOM,2013,5
HKG,SOM,2014,2
HKG,SOM,2015,20
HKG,SOM,2016,53
HKG,STP,2011,2
HKG,STP,2012,2
HKG,STP,2013,2
HKG,STP,2014,2
HKG,STP,2015,5
HKG,STP,2016,4
HKG,SUR,2011,1726
HKG,SUR,2012,1666
HKG,SUR,2013,1510
HKG,SUR,2014,1019
HKG,SUR,2015,651
HKG,SUR,2016,373
HKG,SVK,2011,74
HKG,SVK,2012,25
HKG,SVK,2013,18
HKG,SVK,2014,17
HKG,SVK,2015,41
HKG,SVK,2016,56
HKG,SVN,2011,1457
HKG,SVN,2012,947
HKG,SVN,2013,973
HKG,SVN,2014,1046
HKG,SVN,2015,1479
HKG,SVN,2016,1449
HKG,SWE,2011,25599
HKG,SWE,2012,25491
HKG,SWE,2013,24370
HKG,SWE,2014,25708
HKG,SWE,2015,32315
HKG,SWE,2016,42719
HKG,SWZ,2011,187
HKG,SWZ,2012,133
HKG,SWZ,2013,109
HKG,SWZ,2014,163
HKG,SWZ,2015,9
HKG,SWZ,2016,0
HKG,SYC,2011,483
HKG,SYC,2012,746
HKG,SYC,2013,3722
HKG,SYC,2014,7004
HKG,SYC,2015,5692
HKG,SYC,2016,3412
HKG,SYR,2011,956
HKG,SYR,2012,282
HKG,SYR,2013,22
HKG,SYR,2014,1
HKG,SYR,2015,0
HKG,SYR,2016,0
HKG,TCA,2011,37
HKG,TCA,2012,21
HKG,TCA,2013,21
HKG,TCA,2014,67
HKG,TCA,2015,44
HKG,TCA,2016,22
HKG,TCD,2011,95
HKG,TCD,2012,55
HKG,TCD,2013,62
HKG,TCD,2014,114
HKG,TCD,2015,170
HKG,TCD,2016,214
HKG,TGO,2011,818
HKG,TGO,2012,588
HKG,TGO,2013,448
HKG,TGO,2014,389
HKG,TGO,2015,584
HKG,TGO,2016,689
HKG,THA,2011,1643714
HKG,THA,2012,1763125
HKG,THA,2013,2223339
HKG,THA,2014,2308851
HKG,THA,2015,2732981
HKG,THA,2016,2683610
HKG,TJK,2011,22
HKG,TJK,2012,20
HKG,TJK,2013,33
HKG,TJK,2014,48
HKG,TJK,2015,55
HKG,TJK,2016,78
HKG,TKM,2011,11
HKG,TKM,2012,16
HKG,TKM,2013,20
HKG,TKM,2014,17
HKG,TKM,2015,30
HKG,TKM,2016,31
HKG,TLS,2011,0
HKG,TLS,2012,0
HKG,TLS,2013,0
HKG,TLS,2014,0
HKG,TLS,2015,0
HKG,TLS,2016,0
HKG,TON,2011,402
HKG,TON,2012,446
HKG,TON,2013,478
HKG,TON,2014,989
HKG,TON,2015,1389
HKG,TON,2016,2038
HKG,TTO,2011,542
HKG,TTO,2012,509
HKG,TTO,2013,501
HKG,TTO,2014,531
HKG,TTO,2015,546
HKG,TTO,2016,552
HKG,TUN,2011,2571
HKG,TUN,2012,2574
HKG,TUN,2013,2315
HKG,TUN,2014,2539
HKG,TUN,2015,2570
HKG,TUN,2016,2266
HKG,TUR,2011,42428
HKG,TUR,2012,44847
HKG,TUR,2013,46835
HKG,TUR,2014,43688
HKG,TUR,2015,47314
HKG,TUR,2016,35081
HKG,TUV,2011,1
HKG,TUV,2012,2
HKG,TUV,2013,3
HKG,TUV,2014,2
HKG,TUV,2015,11
HKG,TUV,2016,7
HKG,TZA,2011,4256
HKG,TZA,2012,4692
HKG,TZA,2013,5416
HKG,TZA,2014,5162
HKG,TZA,2015,5053
HKG,TZA,2016,5678
HKG,UGA,2011,2172
HKG,UGA,2012,2180
HKG,UGA,2013,2254
HKG,UGA,2014,2327
HKG,UGA,2015,3501
HKG,UGA,2016,4083
HKG,UKR,2011,10447
HKG,UKR,2012,12492
HKG,UKR,2013,13644
HKG,UKR,2014,10943
HKG,UKR,2015,12504
HKG,UKR,2016,13622
HKG,URY,2011,699
HKG,URY,2012,714
HKG,URY,2013,858
HKG,URY,2014,637
HKG,URY,2015,603
HKG,URY,2016,495
HKG,USA,2011,989518
HKG,USA,2012,974734
HKG,USA,2013,908493
HKG,USA,2014,986578
HKG,USA,2015,1110164
HKG,USA,2016,1114417
HKG,UZB,2011,226
HKG,UZB,2012,436
HKG,UZB,2013,288
HKG,UZB,2014,348
HKG,UZB,2015,420
HKG,UZB,2016,379
HKG,VCT,2011,4
HKG,VCT,2012,3
HKG,VCT,2013,4
HKG,VCT,2014,5
HKG,VCT,2015,11
HKG,VCT,2016,17
HKG,VEN,2011,7304
HKG,VEN,2012,10825
HKG,VEN,2013,10159
HKG,VEN,2014,7961
HKG,VEN,2015,6311
HKG,VEN,2016,3258
HKG,VGB,2011,26
HKG,VGB,2012,23
HKG,VGB,2013,52
HKG,VGB,2014,68
HKG,VGB,2015,40
HKG,VGB,2016,64
HKG,VNM,2011,369015
HKG,VNM,2012,326047
HKG,VNM,2013,368958
HKG,VNM,2014,367554
HKG,VNM,2015,454383
HKG,VNM,2016,631353
HKG,VUT,2011,336
HKG,VUT,2012,147
HKG,VUT,2013,181
HKG,VUT,2014,466
HKG,VUT,2015,758
HKG,VUT,2016,962
HKG,WSM,2011,1293
HKG,WSM,2012,1149
HKG,WSM,2013,1214
HKG,WSM,2014,1549
HKG,WSM,2015,2495
HKG,WSM,2016,2988
HKG,YEM,2011,805
HKG,YEM,2012,1124
HKG,YEM,2013,1270
HKG,YEM,2014,956
HKG,YEM,2015,124
HKG,YEM,2016,2
HKG,ZAF,2011,54338
HKG,ZAF,2012,53971
HKG,ZAF,2013,58495
HKG,ZAF,2014,55755
HKG,ZAF,2015,56378
HKG,ZAF,2016,58676
HKG,ZMB,2011,3270
HKG,ZMB,2012,2412
HKG,ZMB,2013,2903
HKG,ZMB,2014,3035
HKG,ZMB,2015,4227
HKG,ZMB,2016,5338
HKG,ZWE,2011,1794
HKG,ZWE,2012,1966
HKG,ZWE,2013,2214
HKG,ZWE,2014,1857
HKG,ZWE,2015,2093
HKG,ZWE,2016,2528
HND,AFG,2011,4
HND,AFG,2012,2
HND,AFG,2013,4
HND,AFG,2014,5
HND,AFG,2015,4
HND,AFG,2016,7
HND,AGO,2011,145
HND,AGO,2012,40
HND,AGO,2013,22
HND,AGO,2014,169
HND,AGO,2015,22
HND,AGO,2016,13
HND,ALB,2011,2
HND,ALB,2012,0
HND,ALB,2013,0
HND,ALB,2014,3
HND,ALB,2015,4
HND,ALB,2016,0
HND,AND,2011,0
HND,AND,2012,0
HND,AND,2013,0
HND,AND,2014,0
HND,AND,2015,0
HND,AND,2016,0
HND,ARE,2011,345
HND,ARE,2012,348
HND,ARE,2013,423
HND,ARE,2014,458
HND,ARE,2015,447
HND,ARE,2016,397
HND,ARG,2011,3037
HND,ARG,2012,2782
HND,ARG,2013,2589
HND,ARG,2014,2662
HND,ARG,2015,2973
HND,ARG,2016,2578
HND,ARM,2011,0
HND,ARM,2012,0
HND,ARM,2013,1
HND,ARM,2014,1
HND,ARM,2015,1
HND,ARM,2016,3
HND,ATG,2011,52
HND,ATG,2012,27
HND,ATG,2013,18
HND,ATG,2014,11
HND,ATG,2015,15
HND,ATG,2016,6
HND,AUS,2011,2659
HND,AUS,2012,4753
HND,AUS,2013,4258
HND,AUS,2014,6124
HND,AUS,2015,8952
HND,AUS,2016,137
HND,AUT,2011,257
HND,AUT,2012,284
HND,AUT,2013,291
HND,AUT,2014,404
HND,AUT,2015,453
HND,AUT,2016,457
HND,AZE,2011,13
HND,AZE,2012,8
HND,AZE,2013,10
HND,AZE,2014,11
HND,AZE,2015,5
HND,AZE,2016,16
HND,BDI,2011,1
HND,BDI,2012,1
HND,BDI,2013,1
HND,BDI,2014,2
HND,BDI,2015,0
HND,BDI,2016,0
HND,BEL,2011,2852
HND,BEL,2012,3535
HND,BEL,2013,3340
HND,BEL,2014,3697
HND,BEL,2015,3096
HND,BEL,2016,439
HND,BEN,2011,2
HND,BEN,2012,0
HND,BEN,2013,2
HND,BEN,2014,2
HND,BEN,2015,0
HND,BEN,2016,0
HND,BFA,2011,2
HND,BFA,2012,2
HND,BFA,2013,0
HND,BFA,2014,5
HND,BFA,2015,1
HND,BFA,2016,0
HND,BGD,2011,20
HND,BGD,2012,26
HND,BGD,2013,10
HND,BGD,2014,20
HND,BGD,2015,21
HND,BGD,2016,20
HND,BGR,2011,44
HND,BGR,2012,12
HND,BGR,2013,882
HND,BGR,2014,16
HND,BGR,2015,15
HND,BGR,2016,19
HND,BHR,2011,10
HND,BHR,2012,2
HND,BHR,2013,13
HND,BHR,2014,62
HND,BHR,2015,54
HND,BHR,2016,47
HND,BHS,2011,313
HND,BHS,2012,420
HND,BHS,2013,545
HND,BHS,2014,421
HND,BHS,2015,542
HND,BHS,2016,717
HND,BIH,2011,3
HND,BIH,2012,0
HND,BIH,2013,2
HND,BIH,2014,9
HND,BIH,2015,5
HND,BIH,2016,3
HND,BLR,2011,0
HND,BLR,2012,1
HND,BLR,2013,0
HND,BLR,2014,3
HND,BLR,2015,4
HND,BLR,2016,1
HND,BLZ,2011,19684
HND,BLZ,2012,5861
HND,BLZ,2013,7128
HND,BLZ,2014,10571
HND,BLZ,2015,8637
HND,BLZ,2016,7071
HND,BMU,2011,67
HND,BMU,2012,52
HND,BMU,2013,20
HND,BMU,2014,14
HND,BMU,2015,15
HND,BMU,2016,22
HND,BOL,2011,856
HND,BOL,2012,908
HND,BOL,2013,812
HND,BOL,2014,971
HND,BOL,2015,816
HND,BOL,2016,735
HND,BRA,2011,4923
HND,BRA,2012,5494
HND,BRA,2013,4356
HND,BRA,2014,5080
HND,BRA,2015,5951
HND,BRA,2016,3047
HND,BRB,2011,128
HND,BRB,2012,132
HND,BRB,2013,169
HND,BRB,2014,231
HND,BRB,2015,281
HND,BRB,2016,229
HND,BRN,2011,0
HND,BRN,2012,0
HND,BRN,2013,0
HND,BRN,2014,2
HND,BRN,2015,4
HND,BRN,2016,7
HND,BTN,2011,0
HND,BTN,2012,0
HND,BTN,2013,0
HND,BTN,2014,0
HND,BTN,2015,0
HND,BTN,2016,0
HND,BWA,2011,0
HND,BWA,2012,0
HND,BWA,2013,0
HND,BWA,2014,0
HND,BWA,2015,0
HND,BWA,2016,0
HND,CAF,2011,1
HND,CAF,2012,2
HND,CAF,2013,1
HND,CAF,2014,4
HND,CAF,2015,3
HND,CAF,2016,0
HND,CAN,2011,20017
HND,CAN,2012,20303
HND,CAN,2013,18885
HND,CAN,2014,19455
HND,CAN,2015,30338
HND,CAN,2016,14544
HND,CHE,2011,1460
HND,CHE,2012,1129
HND,CHE,2013,1262
HND,CHE,2014,1385
HND,CHE,2015,1581
HND,CHE,2016,1627
HND,CHL,2011,4353
HND,CHL,2012,6618
HND,CHL,2013,6893
HND,CHL,2014,3135
HND,CHL,2015,3692
HND,CHL,2016,2129
HND,CHN,2011,5574
HND,CHN,2012,8223
HND,CHN,2013,7846
HND,CHN,2014,3588
HND,CHN,2015,5218
HND,CHN,2016,739
HND,CIV,2011,20
HND,CIV,2012,36
HND,CIV,2013,63
HND,CIV,2014,83
HND,CIV,2015,77
HND,CIV,2016,56
HND,CMR,2011,79
HND,CMR,2012,73
HND,CMR,2013,85
HND,CMR,2014,85
HND,CMR,2015,76
HND,CMR,2016,50
HND,COD,2011,11
HND,COD,2012,12
HND,COD,2013,9
HND,COD,2014,7
HND,COD,2015,4
HND,COD,2016,1
HND,COG,2011,53
HND,COG,2012,61
HND,COG,2013,57
HND,COG,2014,41
HND,COG,2015,50
HND,COG,2016,37
HND,COL,2011,19791
HND,COL,2012,18890
HND,COL,2013,18731
HND,COL,2014,23072
HND,COL,2015,23038
HND,COL,2016,23610
HND,COM,2011,0
HND,COM,2012,0
HND,COM,2013,0
HND,COM,2014,0
HND,COM,2015,0
HND,COM,2016,0
HND,CPV,2011,0
HND,CPV,2012,0
HND,CPV,2013,1
HND,CPV,2014,0
HND,CPV,2015,0
HND,CPV,2016,0
HND,CRI,2011,58423
HND,CRI,2012,56665
HND,CRI,2013,59039
HND,CRI,2014,60117
HND,CRI,2015,62453
HND,CRI,2016,53606
HND,CUB,2011,3681
HND,CUB,2012,5459
HND,CUB,2013,3905
HND,CUB,2014,1762
HND,CUB,2015,3617
HND,CUB,2016,2469
HND,CYM,2011,23002
HND,CYM,2012,26255
HND,CYM,2013,19072
HND,CYM,2014,19272
HND,CYM,2015,21808
HND,CYM,2016,26447
HND,CYP,2011,12
HND,CYP,2012,42
HND,CYP,2013,60
HND,CYP,2014,9
HND,CYP,2015,4
HND,CYP,2016,14
HND,CZE,2011,140
HND,CZE,2012,140
HND,CZE,2013,232
HND,CZE,2014,371
HND,CZE,2015,492
HND,CZE,2016,612
HND,DEU,2011,3392
HND,DEU,2012,3366
HND,DEU,2013,3180
HND,DEU,2014,3232
HND,DEU,2015,3233
HND,DEU,2016,3458
HND,DJI,2011,6
HND,DJI,2012,9
HND,DJI,2013,7
HND,DJI,2014,2
HND,DJI,2015,1
HND,DJI,2016,1
HND,DMA,2011,22
HND,DMA,2012,36
HND,DMA,2013,42
HND,DMA,2014,244
HND,DMA,2015,6
HND,DMA,2016,6
HND,DNK,2011,885
HND,DNK,2012,793
HND,DNK,2013,668
HND,DNK,2014,745
HND,DNK,2015,702
HND,DNK,2016,601
HND,DOM,2011,5851
HND,DOM,2012,6051
HND,DOM,2013,5547
HND,DOM,2014,7266
HND,DOM,2015,6553
HND,DOM,2016,5965
HND,DZA,2011,9
HND,DZA,2012,18
HND,DZA,2013,15
HND,DZA,2014,15
HND,DZA,2015,17
HND,DZA,2016,8
HND,ECU,2011,8489
HND,ECU,2012,8794
HND,ECU,2013,5852
HND,ECU,2014,4399
HND,ECU,2015,5940
HND,ECU,2016,3628
HND,EGY,2011,452
HND,EGY,2012,557
HND,EGY,2013,260
HND,EGY,2014,31
HND,EGY,2015,158
HND,EGY,2016,64
HND,ERI,2011,0
HND,ERI,2012,0
HND,ERI,2013,0
HND,ERI,2014,0
HND,ERI,2015,0
HND,ERI,2016,0
HND,ESP,2011,24468
HND,ESP,2012,20536
HND,ESP,2013,21659
HND,ESP,2014,31635
HND,ESP,2015,37942
HND,ESP,2016,44812
HND,EST,2011,13
HND,EST,2012,13
HND,EST,2013,31
HND,EST,2014,19
HND,EST,2015,9
HND,EST,2016,14
HND,ETH,2011,3
HND,ETH,2012,6
HND,ETH,2013,16
HND,ETH,2014,15
HND,ETH,2015,11
HND,ETH,2016,6
HND,FIN,2011,171
HND,FIN,2012,160
HND,FIN,2013,169
HND,FIN,2014,203
HND,FIN,2015,221
HND,FIN,2016,230
HND,FJI,2011,6
HND,FJI,2012,2
HND,FJI,2013,1
HND,FJI,2014,2
HND,FJI,2015,1
HND,FJI,2016,3
HND,FRA,2011,2234
HND,FRA,2012,2304
HND,FRA,2013,1988
HND,FRA,2014,2351
HND,FRA,2015,2165
HND,FRA,2016,2789
HND,FSM,2011,0
HND,FSM,2012,0
HND,FSM,2013,0
HND,FSM,2014,0
HND,FSM,2015,0
HND,FSM,2016,0
HND,GAB,2011,1
HND,GAB,2012,8
HND,GAB,2013,20
HND,GAB,2014,26
HND,GAB,2015,9
HND,GAB,2016,7
HND,GBR,2011,3875
HND,GBR,2012,3356
HND,GBR,2013,3759
